,country.admin1Id,admin1_name,admin1_name_alt,admin1_code,ISO3
2487,PE.25,Ucayali,Ucayali,25,PER
2488,PE.24,Tumbes,Tumbes,24,PER
2489,PE.22,San Martín Department,San Martin Department,22,PER
2490,PE.20,Piura,Piura,20,PER
2491,PE.16,Loreto,Loreto,16,PER
2492,PE.14,Lambayeque,Lambayeque,14,PER
2493,PE.13,La Libertad,La Libertad,13,PER
2494,PE.10,Huánuco Department,Huanuco Department,10,PER
2495,PE.06,Cajamarca Department,Cajamarca Department,06,PER
2496,PE.02,Ancash,Ancash,02,PER
2497,PE.01,Amazonas,Amazonas,01,PER
2498,PE.23,Tacna,Tacna,23,PER
2499,PE.21,Puno,Puno,21,PER
2500,PE.19,Pasco,Pasco,19,PER
2501,PE.18,Moquegua Department,Moquegua Department,18,PER
2502,PE.17,Madre de Dios,Madre de Dios,17,PER
2503,PE.LMA,Lima Province,Lima Province,LMA,PER
2504,PE.15,Lima region,Lima region,15,PER
2505,PE.12,Junin,Junin,12,PER
2506,PE.11,Ica,Ica,11,PER
2507,PE.09,Huancavelica,Huancavelica,09,PER
2508,PE.08,Cuzco Department,Cuzco Department,08,PER
2509,PE.07,Callao,Callao,07,PER
2510,PE.05,Ayacucho,Ayacucho,05,PER
2511,PE.04,Arequipa,Arequipa,04,PER
2512,PE.03,Apurímac Department,Apurimac Department,03,PER
2513,PF.04,Îles Marquises,Iles Marquises,04,PYF
2514,PF.03,Îles Tuamotu-Gambier,Iles Tuamotu-Gambier,03,PYF
2515,PF.02,Leeward Islands,Leeward Islands,02,PYF
2516,PF.01,Îles du Vent,Iles du Vent,01,PYF
2517,PF.05,Îles Australes,Iles Australes,05,PYF
2518,PG.17,West New Britain Province,West New Britain Province,17,PNG
2519,PG.06,Western Province,Western Province,06,PNG
2520,PG.16,Western Highlands Province,Western Highlands Province,16,PNG
2521,PG.05,Southern Highlands Province,Southern Highlands Province,05,PNG
2522,PG.18,Sandaun Province,Sandaun Province,18,PNG
2523,PG.07,Bougainville,Bougainville,07,PNG
2524,PG.04,Oro Province,Oro Province,04,PNG
2525,PG.15,New Ireland,New Ireland,15,PNG
2526,PG.20,National Capital,National Capital,20,PNG
2527,PG.14,Morobe Province,Morobe Province,14,PNG
2528,PG.13,Manus Province,Manus Province,13,PNG
2529,PG.12,Madang Province,Madang Province,12,PNG
2530,PG.02,Gulf Province,Gulf Province,02,PNG
2531,PG.19,Enga Province,Enga Province,19,PNG
2532,PG.11,East Sepik Province,East Sepik Province,11,PNG
2533,PG.10,East New Britain Province,East New Britain Province,10,PNG
2534,PG.09,Eastern Highlands Province,Eastern Highlands Province,09,PNG
2535,PG.08,Chimbu Province,Chimbu Province,08,PNG
2536,PG.03,Milne Bay Province,Milne Bay Province,03,PNG
2537,PG.01,Central Province,Central Province,01,PNG
2538,PG.21,Hela Province,Hela Province,21,PNG
2539,PG.22,Jiwaka Province,Jiwaka Province,22,PNG
2540,PH.14,Autonomous Region in Muslim Mindanao,Autonomous Region in Muslim Mindanao,14,PHL
2541,PH.10,Northern Mindanao,Northern Mindanao,10,PHL
2542,PH.41,Mimaropa,Mimaropa,41,PHL
2543,PH.02,Cagayan Valley,Cagayan Valley,02,PHL
2544,PH.12,Soccsksargen,Soccsksargen,12,PHL
2545,PH.13,Caraga,Caraga,13,PHL
2546,PH.15,Cordillera,Cordillera,15,PHL
2547,PH.01,Ilocos,Ilocos,01,PHL
2548,PH.40,Calabarzon,Calabarzon,40,PHL
2549,PH.06,Western Visayas,Western Visayas,06,PHL
2550,PH.03,Central Luzon,Central Luzon,03,PHL
2551,PH.07,Central Visayas,Central Visayas,07,PHL
2552,PH.08,Eastern Visayas,Eastern Visayas,08,PHL
2553,PH.09,Zamboanga Peninsula,Zamboanga Peninsula,09,PHL
2554,PH.11,Davao Region,Davao Region,11,PHL
2555,PH.05,Bicol Region,Bicol Region,05,PHL
2556,PH.NCR,Metro Manila,Metro Manila,NCR,PHL
2557,PK.08,Islamabad,Islamabad,08,PAK
2558,PK.05,Sindh,Sindh,05,PAK
2559,PK.04,Punjab,Punjab,04,PAK
2560,PK.03,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,03,PAK
2561,PK.07,Gilgit-Baltistan(POK),Gilgit-Baltistan(POK),07,PAK
2562,PK.02,Balochistan,Balochistan,02,PAK
2563,PK.06,Azad Jammu and Kashmir(POK),Azad Jammu and Kashmir(POK),06,PAK
2564,PL.75,Lublin,Lublin,75,POL
2565,PL.77,Lesser Poland,Lesser Poland,77,POL
2566,PL.78,Mazovia,Mazovia,78,POL
2567,PL.80,Subcarpathia,Subcarpathia,80,POL
2568,PL.81,Podlasie,Podlasie,81,POL
2569,PL.84,Świętokrzyskie,Swietokrzyskie,84,POL
2570,PL.85,Warmia-Masuria,Warmia-Masuria,85,POL
2571,PL.72,Lower Silesia,Lower Silesia,72,POL
2572,PL.74,Łódź Voivodeship,Lodz Voivodeship,74,POL
2573,PL.76,Lubusz,Lubusz,76,POL
2574,PL.79,Opole Voivodeship,Opole Voivodeship,79,POL
2575,PL.82,Pomerania,Pomerania,82,POL
2576,PL.83,Silesia,Silesia,83,POL
2577,PL.86,Greater Poland,Greater Poland,86,POL
2578,PL.87,West Pomerania,West Pomerania,87,POL
2579,PL.73,Kujawsko-Pomorskie,Kujawsko-Pomorskie,73,POL
2580,PM.97502,Saint-Pierre,Saint-Pierre,97502,SPM
2581,PM.97501,Miquelon-Langlade,Miquelon-Langlade,97501,SPM
2582,PR.001,Adjuntas,Adjuntas,001,PRI
2583,PR.003,Aguada,Aguada,003,PRI
2584,PR.005,Aguadilla,Aguadilla,005,PRI
2585,PR.007,Aguas Buenas,Aguas Buenas,007,PRI
2586,PR.009,Aibonito,Aibonito,009,PRI
2587,PR.011,Añasco,Anasco,011,PRI
2588,PR.013,Arecibo,Arecibo,013,PRI
2589,PR.015,Arroyo,Arroyo,015,PRI
2590,PR.017,Barceloneta,Barceloneta,017,PRI
2591,PR.019,Barranquitas,Barranquitas,019,PRI
2592,PR.021,Bayamón,Bayamon,021,PRI
2593,PR.023,Cabo Rojo,Cabo Rojo,023,PRI
2594,PR.025,Caguas,Caguas,025,PRI
2595,PR.027,Camuy,Camuy,027,PRI
2596,PR.029,Canóvanas,Canovanas,029,PRI
2597,PR.031,Carolina,Carolina,031,PRI
2598,PR.033,Cataño,Catano,033,PRI
2599,PR.035,Cayey,Cayey,035,PRI
2600,PR.037,Ceiba,Ceiba,037,PRI
2601,PR.039,Ciales,Ciales,039,PRI
2602,PR.041,Cidra,Cidra,041,PRI
2603,PR.043,Coamo,Coamo,043,PRI
2604,PR.045,Comerío,Comerio,045,PRI
2605,PR.047,Corozal,Corozal,047,PRI
2606,PR.049,Culebra,Culebra,049,PRI
2607,PR.051,Dorado,Dorado,051,PRI
2608,PR.053,Fajardo,Fajardo,053,PRI
2609,PR.054,Florida,Florida,054,PRI
2610,PR.055,Guánica,Guanica,055,PRI
2611,PR.057,Guayama,Guayama,057,PRI
2612,PR.059,Guayanilla,Guayanilla,059,PRI
2613,PR.061,Guaynabo,Guaynabo,061,PRI
2614,PR.063,Gurabo,Gurabo,063,PRI
2615,PR.065,Hatillo,Hatillo,065,PRI
2616,PR.067,Hormigueros,Hormigueros,067,PRI
2617,PR.069,Humacao,Humacao,069,PRI
2618,PR.071,Isabela,Isabela,071,PRI
2619,PR.073,Jayuya,Jayuya,073,PRI
2620,PR.075,Juana Díaz,Juana Diaz,075,PRI
2621,PR.077,Juncos,Juncos,077,PRI
2622,PR.079,Lajas,Lajas,079,PRI
2623,PR.081,Lares,Lares,081,PRI
2624,PR.083,Las Marías,Las Marias,083,PRI
2625,PR.085,Las Piedras,Las Piedras,085,PRI
2626,PR.087,Loíza,Loiza,087,PRI
2627,PR.089,Luquillo,Luquillo,089,PRI
2628,PR.091,Manatí,Manati,091,PRI
2629,PR.093,Maricao,Maricao,093,PRI
2630,PR.095,Maunabo,Maunabo,095,PRI
2631,PR.097,Mayagüez,Mayagueez,097,PRI
2632,PR.099,Moca,Moca,099,PRI
2633,PR.101,Morovis,Morovis,101,PRI
2634,PR.103,Naguabo,Naguabo,103,PRI
2635,PR.105,Naranjito,Naranjito,105,PRI
2636,PR.107,Orocovis,Orocovis,107,PRI
2637,PR.109,Patillas,Patillas,109,PRI
2638,PR.111,Peñuelas,Penuelas,111,PRI
2639,PR.113,Ponce,Ponce,113,PRI
2640,PR.117,Rincón,Rincon,117,PRI
2641,PR.115,Quebradillas,Quebradillas,115,PRI
2642,PR.119,Río Grande,Rio Grande,119,PRI
2643,PR.121,Sabana Grande,Sabana Grande,121,PRI
2644,PR.123,Salinas,Salinas,123,PRI
2645,PR.125,San Germán,San German,125,PRI
2646,PR.127,San Juan,San Juan,127,PRI
2647,PR.129,San Lorenzo,San Lorenzo,129,PRI
2648,PR.131,San Sebastián,San Sebastian,131,PRI
2649,PR.133,Santa Isabel,Santa Isabel,133,PRI
2650,PR.135,Toa Alta,Toa Alta,135,PRI
2651,PR.137,Toa Baja,Toa Baja,137,PRI
2652,PR.139,Trujillo Alto,Trujillo Alto,139,PRI
2653,PR.141,Utuado,Utuado,141,PRI
2654,PR.143,Vega Alta,Vega Alta,143,PRI
2655,PR.145,Vega Baja,Vega Baja,145,PRI
2656,PR.149,Villalba,Villalba,149,PRI
2657,PR.151,Yabucoa,Yabucoa,151,PRI
2658,PR.153,Yauco,Yauco,153,PRI
2659,PR.147,Vieques,Vieques,147,PRI
2660,PS.GZ,Gaza Strip,Gaza Strip,GZ,PSE
2661,PS.WE,West Bank,West Bank,WE,PSE
2662,PT.19,Setúbal,Setubal,19,PRT
2663,PT.18,Santarém,Santarem,18,PRT
2664,PT.16,Portalegre,Portalegre,16,PRT
2665,PT.14,Lisbon,Lisbon,14,PRT
2666,PT.13,Leiria,Leiria,13,PRT
2667,PT.09,Faro,Faro,09,PRT
2668,PT.08,Évora,Evora,08,PRT
2669,PT.06,Castelo Branco,Castelo Branco,06,PRT
2670,PT.03,Beja,Beja,03,PRT
2671,PT.10,Madeira,Madeira,10,PRT
2672,PT.22,Viseu,Viseu,22,PRT
2673,PT.21,Vila Real,Vila Real,21,PRT
2674,PT.20,Viana do Castelo,Viana do Castelo,20,PRT
2675,PT.17,Porto,Porto,17,PRT
2676,PT.11,Guarda,Guarda,11,PRT
2677,PT.07,Coimbra,Coimbra,07,PRT
2678,PT.05,Bragança,Braganca,05,PRT
2679,PT.04,Braga,Braga,04,PRT
2680,PT.02,Aveiro,Aveiro,02,PRT
2681,PT.23,Azores,Azores,23,PRT
2682,PW.11,Ngatpang,Ngatpang,11,PLW
2683,PW.16,Sonsorol,Sonsorol,16,PLW
2684,PW.05,Kayangel,Kayangel,05,PLW
2685,PW.04,Hatohobei,Hatohobei,04,PLW
2686,PW.01,Aimeliik,Aimeliik,01,PLW
2687,PW.02,Airai,Airai,02,PLW
2688,PW.03,Angaur,Angaur,03,PLW
2689,PW.06,Koror,Koror,06,PLW
2690,PW.07,Melekeok,Melekeok,07,PLW
2691,PW.08,Ngaraard,Ngaraard,08,PLW
2692,PW.12,Ngchesar,Ngchesar,12,PLW
2693,PW.09,Ngarchelong,Ngarchelong,09,PLW
2694,PW.10,Ngardmau,Ngardmau,10,PLW
2695,PW.13,Ngeremlengui,Ngeremlengui,13,PLW
2696,PW.14,Ngiwal,Ngiwal,14,PLW
2697,PW.15,Peleliu,Peleliu,15,PLW
2698,PY.17,San Pedro Department,San Pedro Department,17,PRY
2699,PY.16,Presidente Hayes,Presidente Hayes,16,PRY
2700,PY.15,Paraguarí,Paraguari,15,PRY
2701,PY.13,Ñeembucú Department,Neembucu Department,13,PRY
2702,PY.12,Misiones Department,Misiones Department,12,PRY
2703,PY.11,Itapúa,Itapua,11,PRY
2704,PY.10,Guairá,Guaira,10,PRY
2705,PY.08,Cordillera Department,Cordillera Department,08,PRY
2706,PY.07,Concepción,Concepcion,07,PRY
2707,PY.06,Central Department,Central Department,06,PRY
2708,PY.19,Canindeyú,Canindeyu,19,PRY
2709,PY.05,Caazapá,Caazapa,05,PRY
2710,PY.04,Caaguazú Department,Caaguazu Department,04,PRY
2711,PY.02,Amambay Department,Amambay Department,02,PRY
2712,PY.01,Alto Paraná Department,Alto Parana Department,01,PRY
2713,PY.23,Alto Paraguay,Alto Paraguay,23,PRY
2714,PY.22,Asunción,Asuncion,22,PRY
2715,PY.24,Boquerón Department,Boqueron Department,24,PRY
2716,QA.08,Madīnat ash Shamāl,Madinat ash Shamal,08,QAT
2717,QA.04,Al Khor,Al Khor,04,QAT
2718,QA.09,Umm Salal,Umm Salal,09,QAT
2719,QA.06,Baladīyat ar Rayyān,Baladiyat ar Rayyan,06,QAT
2720,QA.01,Baladīyat ad Dawḩah,Baladiyat ad Dawhah,01,QAT
2721,QA.10,Al Wakrah,Al Wakrah,10,QAT
2722,QA.13,Al Daayen,Al Daayen,13,QAT
2723,QA.14,Al-Shahaniya,Al-Shahaniya,14,QAT
2724,RE.RE,Réunion,Reunion,RE,REU
2725,RO.40,Vrancea,Vrancea,40,ROU
2726,RO.39,Vâlcea County,Valcea County,39,ROU
2727,RO.38,Vaslui County,Vaslui County,38,ROU
2728,RO.37,Tulcea County,Tulcea County,37,ROU
2729,RO.36,Timiș County,Timis County,36,ROU
2730,RO.35,Teleorman County,Teleorman County,35,ROU
2731,RO.34,Suceava,Suceava,34,ROU
2732,RO.33,Sibiu County,Sibiu County,33,ROU
2733,RO.32,Satu Mare County,Satu Mare County,32,ROU
2734,RO.31,Sălaj County,Salaj County,31,ROU
2735,RO.30,Prahova,Prahova,30,ROU
2736,RO.29,Olt,Olt,29,ROU
2737,RO.28,Neamț County,Neamt County,28,ROU
2738,RO.27,Mureș County,Mures County,27,ROU
2739,RO.26,Mehedinți County,Mehedinti County,26,ROU
2740,RO.25,Maramureş,Maramures,25,ROU
2741,RO.23,Iași County,Iasi County,23,ROU
2742,RO.22,Ialomița County,Ialomita County,22,ROU
2743,RO.21,Hunedoara County,Hunedoara County,21,ROU
2744,RO.20,Harghita County,Harghita County,20,ROU
2745,RO.19,Gorj County,Gorj County,19,ROU
2746,RO.42,Giurgiu County,Giurgiu County,42,ROU
2747,RO.18,Galați County,Galati County,18,ROU
2748,RO.17,Dolj,Dolj,17,ROU
2749,RO.16,Dâmbovița County,Dambovita County,16,ROU
2750,RO.15,Covasna County,Covasna County,15,ROU
2751,RO.14,Constanța County,Constanta County,14,ROU
2752,RO.13,Cluj County,Cluj County,13,ROU
2753,RO.12,Caraș-Severin County,Caras-Severin County,12,ROU
2754,RO.41,Călărași County,Calarasi County,41,ROU
2755,RO.11,Buzău County,Buzau County,11,ROU
2756,RO.10,București,Bucuresti,10,ROU
2757,RO.09,Brașov County,Brasov County,09,ROU
2758,RO.08,Brăila County,Braila County,08,ROU
2759,RO.07,Botoșani County,Botosani County,07,ROU
2760,RO.06,Bistrița-Năsăud County,Bistrita-Nasaud County,06,ROU
2761,RO.05,Bihor County,Bihor County,05,ROU
2762,RO.04,Bacău County,Bacau County,04,ROU
2763,RO.03,Arges,Arges,03,ROU
2764,RO.02,Arad County,Arad County,02,ROU
2765,RO.01,Alba County,Alba County,01,ROU
2766,RO.43,Ilfov,Ilfov,43,ROU
2767,RS.VO,Vojvodina,Vojvodina,VO,SRB
2768,RS.SE,Central Serbia,Central Serbia,SE,SRB
2769,RU.88,Yaroslavl Oblast,Yaroslavl Oblast,88,RUS
2770,RU.86,Voronezh Oblast,Voronezh Oblast,86,RUS
2771,RU.85,Vologda Oblast,Vologda Oblast,85,RUS
2772,RU.84,Volgograd Oblast,Volgograd Oblast,84,RUS
2773,RU.81,Ulyanovsk,Ulyanovsk,81,RUS
2774,RU.80,Udmurtiya Republic,Udmurtiya Republic,80,RUS
2775,RU.77,Tver Oblast,Tver Oblast,77,RUS
2776,RU.76,Tula Oblast,Tula Oblast,76,RUS
2777,RU.73,Tatarstan Republic,Tatarstan Republic,73,RUS
2778,RU.72,Tambov Oblast,Tambov Oblast,72,RUS
2779,RU.70,Stavropol Kray,Stavropol Kray,70,RUS
2780,RU.69,Smolensk Oblast,Smolensk Oblast,69,RUS
2781,RU.67,Saratov Oblast,Saratov Oblast,67,RUS
2782,RU.65,Samara Oblast,Samara Oblast,65,RUS
2783,RU.62,Ryazan Oblast,Ryazan Oblast,62,RUS
2784,RU.61,Rostov,Rostov,61,RUS
2785,RU.60,Pskov Oblast,Pskov Oblast,60,RUS
2786,RU.90,Perm Krai,Perm Krai,90,RUS
2787,RU.57,Penza Oblast,Penza Oblast,57,RUS
2788,RU.56,Oryol oblast,Oryol oblast,56,RUS
2789,RU.55,Orenburg Oblast,Orenburg Oblast,55,RUS
2790,RU.52,Novgorod Oblast,Novgorod Oblast,52,RUS
2791,RU.68,North Ossetia–Alania,North Ossetia-Alania,68,RUS
2792,RU.50,Nenets,Nenets,50,RUS
2793,RU.49,Murmansk,Murmansk,49,RUS
2794,RU.48,Moscow,Moscow,48,RUS
2795,RU.47,Moscow Oblast,Moscow Oblast,47,RUS
2796,RU.46,Mordoviya Republic,Mordoviya Republic,46,RUS
2797,RU.45,Mariy-El Republic,Mariy-El Republic,45,RUS
2798,RU.43,Lipetsk Oblast,Lipetsk Oblast,43,RUS
2799,RU.42,Leningradskaya Oblast',Leningradskaya Oblast',42,RUS
2800,RU.66,St.-Petersburg,St.-Petersburg,66,RUS
2801,RU.41,Kursk Oblast,Kursk Oblast,41,RUS
2802,RU.38,Krasnodar Krai,Krasnodar Krai,38,RUS
2803,RU.37,Kostroma Oblast,Kostroma Oblast,37,RUS
2804,RU.34,Komi,Komi,34,RUS
2805,RU.33,Kirov Oblast,Kirov Oblast,33,RUS
2806,RU.28,Karelia,Karelia,28,RUS
2807,RU.27,Karachayevo-Cherkesiya Republic,Karachayevo-Cherkesiya Republic,27,RUS
2808,RU.25,Kaluga Oblast,Kaluga Oblast,25,RUS
2809,RU.24,Kalmykiya Republic,Kalmykiya Republic,24,RUS
2810,RU.23,Kaliningrad Oblast,Kaliningrad Oblast,23,RUS
2811,RU.22,Kabardino-Balkariya Republic,Kabardino-Balkariya Republic,22,RUS
2812,RU.21,Ivanovo Oblast,Ivanovo Oblast,21,RUS
2813,RU.19,Ingushetiya Republic,Ingushetiya Republic,19,RUS
2814,RU.51,Nizhny Novgorod Oblast,Nizhny Novgorod Oblast,51,RUS
2815,RU.17,Dagestan,Dagestan,17,RUS
2816,RU.16,Chuvash Republic,Chuvash Republic,16,RUS
2817,RU.12,Chechnya,Chechnya,12,RUS
2818,RU.10,Bryansk Oblast,Bryansk Oblast,10,RUS
2819,RU.09,Belgorod Oblast,Belgorod Oblast,09,RUS
2820,RU.08,Bashkortostan Republic,Bashkortostan Republic,08,RUS
2821,RU.07,Astrakhan Oblast,Astrakhan Oblast,07,RUS
2822,RU.06,Arkhangelskaya,Arkhangelskaya,06,RUS
2823,RU.01,Adygeya Republic,Adygeya Republic,01,RUS
2824,RU.83,Vladimir Oblast,Vladimir Oblast,83,RUS
2825,RU.87,Yamalo-Nenets,Yamalo-Nenets,87,RUS
2826,RU.78,Tyumen Oblast,Tyumen Oblast,78,RUS
2827,RU.79,Republic of Tyva,Republic of Tyva,79,RUS
2828,RU.75,Tomsk Oblast,Tomsk Oblast,75,RUS
2829,RU.71,Sverdlovsk Oblast,Sverdlovsk Oblast,71,RUS
2830,RU.54,Omsk Oblast,Omsk Oblast,54,RUS
2831,RU.53,Novosibirsk Oblast,Novosibirsk Oblast,53,RUS
2832,RU.40,Kurgan Oblast,Kurgan Oblast,40,RUS
2833,RU.91,Krasnoyarsk Krai,Krasnoyarsk Krai,91,RUS
2834,RU.32,Khanty-Mansia,Khanty-Mansia,32,RUS
2835,RU.31,Khakasiya Republic,Khakasiya Republic,31,RUS
2836,RU.29,Kuzbass,Kuzbass,29,RUS
2837,RU.03,Altai,Altai,03,RUS
2838,RU.13,Chelyabinsk,Chelyabinsk,13,RUS
2839,RU.04,Altai Krai,Altai Krai,04,RUS
2840,RU.63,Sakha,Sakha,63,RUS
2841,RU.59,Primorye,Primorye,59,RUS
2842,RU.30,Khabarovsk,Khabarovsk,30,RUS
2843,RU.20,Irkutsk Oblast,Irkutsk Oblast,20,RUS
2844,RU.89,Jewish Autonomous Oblast,Jewish Autonomous Oblast,89,RUS
2845,RU.05,Amur Oblast,Amur Oblast,05,RUS
2846,RU.11,Buryatiya Republic,Buryatiya Republic,11,RUS
2847,RU.64,Sakhalin Oblast,Sakhalin Oblast,64,RUS
2848,RU.44,Magadan Oblast,Magadan Oblast,44,RUS
2849,RU.92,Kamchatka,Kamchatka,92,RUS
2850,RU.15,Chukotka,Chukotka,15,RUS
2851,RU.93,Zabaykalskiy (Transbaikal) Kray,Zabaykalskiy (Transbaikal) Kray,93,RUS
2852,RW.11,Eastern Province,Eastern Province,11,RWA
2853,RW.12,Kigali,Kigali,12,RWA
2854,RW.13,Northern Province,Northern Province,13,RWA
2855,RW.14,Western Province,Western Province,14,RWA
2856,RW.15,Southern Province,Southern Province,15,RWA
2857,SA.19,Tabuk Region,Tabuk Region,19,SAU
2858,SA.16,Najran Region,Najran Region,16,SAU
2859,SA.14,Mecca Region,Mecca Region,14,SAU
2860,SA.17,Jazan Region,Jazan Region,17,SAU
2861,SA.13,Ha'il Region,Ha'il Region,13,SAU
2862,SA.11,'Asir Region,'Asir Region,11,SAU
2863,SA.06,Eastern Province,Eastern Province,06,SAU
2864,SA.10,Riyadh Region,Riyadh Region,10,SAU
2865,SA.08,Al-Qassim Region,Al-Qassim Region,08,SAU
2866,SA.05,Medina Region,Medina Region,05,SAU
2867,SA.20,Al Jawf Region,Al Jawf Region,20,SAU
2868,SA.15,Northern Borders Region,Northern Borders Region,15,SAU
2869,SA.02,Al Bahah Region,Al Bahah Region,02,SAU
2870,SB.11,Western Province,Western Province,11,SLB
2871,SB.03,Malaita Province,Malaita Province,03,SLB
2872,SB.07,Isabel Province,Isabel Province,07,SLB
2873,SB.06,Guadalcanal Province,Guadalcanal Province,06,SLB
2874,SB.10,Central Province,Central Province,10,SLB
2875,SB.09,Temotu Province,Temotu Province,09,SLB
2876,SB.08,Makira-Ulawa Province,Makira-Ulawa Province,08,SLB
2877,SB.12,Choiseul Province,Choiseul Province,12,SLB
2878,SB.13,Rennell and Bellona Province,Rennell and Bellona Province,13,SLB
2879,SB.14,Honiara,Honiara,14,SLB
2880,SC.23,Takamaka,Takamaka,23,SYC
2881,SC.22,Saint Louis,Saint Louis,22,SYC
2882,SC.27,Port Glaud,Port Glaud,27,SYC
2883,SC.20,Pointe La Rue,Pointe La Rue,20,SYC
2884,SC.19,Plaisance,Plaisance,19,SYC
2885,SC.18,Mont Fleuri,Mont Fleuri,18,SYC
2886,SC.17,Mont Buxton,Mont Buxton,17,SYC
2887,SC.26,La Rivière Anglaise,La Riviere Anglaise,26,SYC
2888,SC.25,La Digue and Inner Islands,La Digue and Inner Islands,25,SYC
2889,SC.24,Grand Anse Mahe,Grand Anse Mahe,24,SYC
2890,SC.14,Grand Anse Praslin,Grand Anse Praslin,14,SYC
2891,SC.12,Glacis,Glacis,12,SYC
2892,SC.11,Cascade,Cascade,11,SYC
2893,SC.10,Bel Ombre,Bel Ombre,10,SYC
2894,SC.09,Bel Air,Bel Air,09,SYC
2895,SC.08,Beau Vallon,Beau Vallon,08,SYC
2896,SC.07,Baie Sainte Anne,Baie Sainte Anne,07,SYC
2897,SC.06,Baie Lazare,Baie Lazare,06,SYC
2898,SC.05,Anse Royale,Anse Royale,05,SYC
2899,SC.03,Anse Etoile,Anse Etoile,03,SYC
2900,SC.02,Anse Boileau,Anse Boileau,02,SYC
2901,SC.01,Anse-aux-Pins,Anse-aux-Pins,01,SYC
2902,SC.29,Les Mamelles,Les Mamelles,29,SYC
2903,SC.30,Roche Caiman,Roche Caiman,30,SYC
2904,SC.28,Au Cap,Au Cap,28,SYC
2905,SC.11876017,Outer Islands,Outer Islands,11876017,SYC
2906,SC.12200079,Ile Perseverance I,Ile Perseverance I,12200079,SYC
2907,SC.12200080,Ile Perseverance II,Ile Perseverance II,12200080,SYC
2908,SD.43,Northern State,Northern State,43,SDN
2909,SD.29,Khartoum,Khartoum,29,SDN
2910,SD.36,Red Sea,Red Sea,36,SDN
2911,SD.38,Al Jazīrah,Al Jazirah,38,SDN
2912,SD.39,Al Qaḑārif,Al Qadarif,39,SDN
2913,SD.41,White Nile,White Nile,41,SDN
2914,SD.42,Blue Nile,Blue Nile,42,SDN
2915,SD.47,Western Darfur,Western Darfur,47,SDN
2916,SD.62,West Kordofan State,West Kordofan State,62,SDN
2917,SD.49,Southern Darfur,Southern Darfur,49,SDN
2918,SD.50,Southern Kordofan,Southern Kordofan,50,SDN
2919,SD.52,Kassala,Kassala,52,SDN
2920,SD.53,River Nile,River Nile,53,SDN
2921,SD.55,Northern Darfur,Northern Darfur,55,SDN
2922,SD.56,North Kordofan,North Kordofan,56,SDN
2923,SD.58,Sinnār,Sinnar,58,SDN
2924,SD.60,Eastern Darfur,Eastern Darfur,60,SDN
2925,SD.61,Central Darfur,Central Darfur,61,SDN
2926,SE.14,Norrbotten,Norrbotten,14,SWE
2927,SE.25,Västmanland,Vaestmanland,25,SWE
2928,SE.24,Västernorrland,Vaesternorrland,24,SWE
2929,SE.23,Västerbotten,Vaesterbotten,23,SWE
2930,SE.22,Värmland,Vaermland,22,SWE
2931,SE.21,Uppsala,Uppsala,21,SWE
2932,SE.26,Stockholm,Stockholm,26,SWE
2933,SE.18,Södermanland,Soedermanland,18,SWE
2934,SE.16,Östergötland,OEstergoetland,16,SWE
2935,SE.15,Örebro,OErebro,15,SWE
2936,SE.12,Kronoberg,Kronoberg,12,SWE
2937,SE.10,Dalarna,Dalarna,10,SWE
2938,SE.09,Kalmar,Kalmar,09,SWE
2939,SE.08,Jönköping,Joenkoeping,08,SWE
2940,SE.07,Jämtland,Jaemtland,07,SWE
2941,SE.06,Halland,Halland,06,SWE
2942,SE.05,Gotland,Gotland,05,SWE
2943,SE.03,Gävleborg,Gaevleborg,03,SWE
2944,SE.02,Blekinge,Blekinge,02,SWE
2945,SE.27,Skåne,Skane,27,SWE
2946,SE.28,Västra Götaland,Vaestra Goetaland,28,SWE
2947,SH.01,Ascension,Ascension,01,SHN
2948,SH.03,Tristan da Cunha,Tristan da Cunha,03,SHN
2949,SH.02,Saint Helena,Saint Helena,02,SHN
2950,SI.N5,Žalec,Zalec,N5,SVN
2951,SI.E7,Zagorje ob Savi Municipality,Zagorje ob Savi Municipality,E7,SVN
2952,SI.E5,Vrhnika,Vrhnika,E5,SVN
2953,SI.D5,Tržič,Trzic,D5,SVN
2954,SI.D4,Trebnje,Trebnje,D4,SVN
2955,SI.D3,Trbovlje,Trbovlje,D3,SVN
2956,SI.D2,Tolmin,Tolmin,D2,SVN
2957,SI.D7,Velenje,Velenje,D7,SVN
2958,SI.C5,Šmarje pri Jelšah,Smarje pri Jelsah,C5,SVN
2959,SI.C4,Slovenska Konjice,Slovenska Konjice,C4,SVN
2960,SI.L8,Slovenska Bistrica,Slovenska Bistrica,L8,SVN
2961,SI.C2,Slovenj Gradec,Slovenj Gradec,C2,SVN
2962,SI.B9,Škofja Loka,Skofja Loka,B9,SVN
2963,SI.B7,Sežana,Sezana,B7,SVN
2964,SI.B6,Sevnica Municipality,Sevnica Municipality,B6,SVN
2965,SI.L7,Sentjur,Sentjur,L7,SVN
2966,SI.L1,Ribnica,Ribnica,L1,SVN
2967,SI.A3,Radovljica,Radovljica,A3,SVN
2968,SI.A2,Radlje ob Dravi,Radlje ob Dravi,A2,SVN
2969,SI.K7,Ptuj,Ptuj,K7,SVN
2970,SI.94,Postojna,Postojna,94,SVN
